2.353953187453005746e+00 1.986938007412523879e-04
2.354022511952754471e+00 2.006447716534979207e-04
2.354091836452503195e+00 2.026125299006547318e-04
2.354161160952251919e+00 2.045881333791884586e-04
2.354230485452000643e+00 2.065692581859909316e-04
2.354299809951749367e+00 2.085527241362257326e-04
2.354369134451498091e+00 2.105380905378582664e-04
2.354438458951246371e+00 2.125270931750001928e-04
2.354507783450995095e+00 2.145207144091664539e-04
2.354577107950743819e+00 2.165219376024944057e-04
2.354646432450492544e+00 2.185324970486705203e-04
2.354715756950241268e+00 2.205526397467399025e-04
2.354785081449989992e+00 2.225834813815526681e-04
2.354854405949738716e+00 2.246312400060312552e-04
2.354923730449487440e+00 2.266952002176173442e-04
2.354993054949236164e+00 2.287746206729130241e-04
2.355062379448984888e+00 2.308703810590018342e-04
2.355131703948733612e+00 2.329942789384791793e-04
2.355201028448482337e+00 2.351394849610158029e-04
2.355270352948231061e+00 2.373061760977765054e-04
2.355339677447979785e+00 2.394965609996006274e-04
2.355409001947728509e+00 2.417240204923759626e-04
2.355478326447476789e+00 2.439785949716012843e-04
2.355547650947225513e+00 2.462609875667055945e-04
2.355616975446974237e+00 2.485762875167412365e-04
2.355686299946722961e+00 2.509350436382867594e-04
2.355755624446471685e+00 2.533264863459100034e-04
2.355824948946220410e+00 2.557516372198820830e-04
2.355894273445969134e+00 2.582206500296594168e-04
2.355963597945717858e+00 2.607333822045352994e-04
2.356032922445466582e+00 2.632766664261585116e-04
2.356102246945215306e+00 2.658486640246995989e-04
2.356171571444964030e+00 2.684543925991731707e-04
2.356240895944712754e+00 2.710856445503591686e-04
2.356310220444461478e+00 2.737353779499434713e-04
2.356379544944210203e+00 2.764017498440632099e-04
2.356448869443958483e+00 2.790858128566631527e-04
2.356518193943707207e+00 2.817795343950549140e-04
2.356587518443455931e+00 2.844796553710576869e-04
2.356656842943204655e+00 2.871844104994108918e-04
2.356726167442953379e+00 2.898891656277640424e-04
2.356795491942702103e+00 2.925899607686691041e-04
2.356864816442450827e+00 2.952848469992839023e-04
2.356934140942199551e+00 2.979711270243012985e-04
2.357003465441948276e+00 3.006389573702864448e-04
2.357072789941697000e+00 3.032907706439405939e-04
2.357142114441445724e+00 3.059244555234543589e-04
2.357211438941194448e+00 3.085338791185950817e-04
2.357280763440943172e+00 3.111086658107526585e-04
2.357350087940691896e+00 3.136553720069217184e-04
2.357419412440440176e+00 3.161719739364881178e-04
2.357488736940188900e+00 3.186468987793445807e-04
2.357558061439937624e+00 3.210783098409069778e-04
2.357627385939686349e+00 3.234795059900135578e-04
2.357696710439435073e+00 3.258522377103822585e-04
2.357766034939183797e+00 3.281904218633415827e-04
2.357835359438932521e+00 3.305037873519146808e-04
2.357904683938681245e+00 3.327988203759942227e-04
2.357974008438429969e+00 3.350772014983486907e-04
2.358043332938178693e+00 3.373378151425105104e-04
2.358112657437927417e+00 3.395893567731471624e-04
2.358181981937676142e+00 3.418352173129413736e-04
2.358251306437424866e+00 3.440773439747652081e-04
2.358320630937173590e+00 3.463202215197247144e-04
2.358389955436922314e+00 3.485675059482298030e-04
2.358459279936670594e+00 3.508213790297366546e-04
2.358528604436419318e+00 3.530849486904322383e-04
2.358597928936168042e+00 3.553675983365931499e-04
2.358667253435916766e+00 3.576676109085770786e-04
2.358736577935665490e+00 3.599867809371292185e-04
2.358805902435414215e+00 3.623308770601339464e-04
2.358875226935162939e+00 3.647107798784329064e-04
2.358944551434911663e+00 3.671201128094030088e-04
2.359013875934660387e+00 3.695609670638703406e-04
2.359083200434409111e+00 3.720454989604613742e-04
2.359152524934157835e+00 3.745770511857663613e-04
2.359221849433906559e+00 3.771438455739403251e-04
2.359291173933655283e+00 3.797449430178498992e-04
2.359360498433404008e+00 3.823890998072618621e-04
2.359429822933152288e+00 3.850700370388552706e-04
2.359499147432901012e+00 3.877796846082879625e-04
2.359568471932649736e+00 3.905168458464927141e-04
2.359637796432398460e+00 3.932910673633751718e-04
2.359707120932147184e+00 3.960912722015492234e-04
2.359776445431895908e+00 3.989132831855612439e-04
2.359845769931644632e+00 4.017558414247264487e-04
2.359915094431393356e+00 4.046276114872347763e-04
2.359984418931142081e+00 4.075159299215112721e-04
2.360053743430890805e+00 4.104195977530604575e-04
